status,orbital_period,semi_major_axis,planet_radius,transit_duration,insolation_flux,equilibrium_temperature,kepler_magnitude,stellar_radius,stellar_effective_temperature,stellar_surface_gravity,stellar_mass,stellar_metallicity
0,575.95408,1.2875,2.92,8.618,0.33,194.0,15.843,0.854,5398.0,4.508,0.857,-0.04
0,117.844963,0.4457,2.52,1.951,2.13,308.0,15.844,0.769,5317.0,4.595,0.859,-0.14
0,24.614775,0.1602,1.28,2.395,25.69,574.0,14.346,0.849,5654.0,4.536,0.904,-0.16
0,1.21374744,0.0244,96.19,5.79293,8380.25,2441.0,10.811,1.619,6791.0,4.137,1.32,-0.24
0,372.30881,1.0083,2.09,3.874,0.91,249.0,14.866,0.904,5966.0,4.519,0.987,-0.2
0,454.244158,1.1956,2.93,3.399,3.8,356.0,12.055,1.874,6446.0,3.935,1.103,-0.52
0,112.48226,0.4607,1.37,1.923,5.23,386.0,13.725,0.95,6089.0,4.495,1.031,-0.18
0,229.948531,0.7177,1.09,1.813,1.93,301.0,13.119,0.861,6225.0,4.537,0.931,-0.62
0,2.41172358,0.0361,50.53,2.6311,1997.33,1706.0,14.777,1.332,6363.0,4.22,1.072,-0.24
0,209.06299275,0.6912,72.26,10.0389,2.77,329.0,14.174,1.024,6130.0,4.42,1.005,-0.2
0,70.335879746,0.3362,29.56,4.65625,10.1,455.0,11.701,0.966,6081.0,4.478,1.022,-0.18
0,591.37382,1.4136,2.2,4.35,1.65,289.0,12.913,1.391,6609.0,4.183,1.076,-0.48
0,559.28332,1.1841,2.54,4.245,0.12,150.0,15.669,0.709,4386.0,4.586,0.708,0.26
0,136.355967,0.5264,1.42,3.17,4.93,380.0,14.254,1.058,6077.0,4.408,1.042,-0.06
0,532.9307,1.6405,4.68,3.89,14.53,498.0,13.103,3.373,7872.0,3.698,2.068,-0.04
0,171.69799,0.8738,39.78,2.904,140.73,878.0,13.318,13.679,5033.0,2.645,3.01,0.07
0,444.89411,1.2223,4.7,7.937,5.25,386.0,13.037,2.439,6195.0,3.753,1.23,-0.42
0,229.86928,0.7724,9.57,12.91,11.15,466.0,13.868,2.344,6065.0,3.763,1.162,-0.46
0,5.14108479,0.059,25.74,25.93,274.55,1038.0,15.525,0.941,5893.0,4.505,1.033,0.0
0,40.1043796,0.2312,1.5,3.471,28.85,591.0,14.255,1.089,6174.0,4.374,1.02,-0.16
0,30.114681501,0.1957,56.45,5.68713,39.44,639.0,14.482,1.044,6273.0,4.442,1.099,-0.14
0,36.1826854,0.2069,56.41,4.2546,38.4,635.0,14.824,1.321,5696.0,4.151,0.901,-0.16
0,472.2265706,1.1601,48.18,4.8732,0.52,217.0,15.911,0.842,5763.0,4.557,0.937,-0.2
0,1.507099289,0.0247,26.56,4.8361,1037.46,1448.0,15.542,0.801,5762.0,4.576,0.892,-0.36
0,253.652263,0.6442,1169.79,3.85,0.15,159.0,15.921,0.537,3960.0,4.721,0.553,-0.2
0,485.57785,1.1213,2.18,6.67,0.29,187.0,15.857,0.727,5255.0,4.616,0.8,-0.28
0,643.4528,1.4249,2.03,9.346,0.32,192.0,14.984,0.845,5649.0,4.553,0.93,-0.1
0,1.061934307,0.0201,18.7,3.211,1958.71,1696.0,14.286,0.868,5853.0,4.544,0.961,-0.18
0,9.5497037,0.073,1.45,1.881,10.25,456.0,15.467,0.569,3705.0,4.683,0.57,0.56
0,77.138911,0.3581,3.39,7.229,6.46,406.0,14.457,0.911,5778.0,4.531,1.028,0.07
0,0.536551592,0.0133,12.88,4.89,7584.36,2377.0,15.668,1.027,6140.0,4.455,1.094,-0.04
0,130.110715,0.4873,1.32,2.227,3.26,343.0,14.241,0.828,5960.0,4.561,0.91,-0.44
0,242.484764,0.7425,1.58,6.451,1.51,283.0,14.96,0.829,6068.0,4.568,0.926,-0.5
0,385.593209,1.0549,2.37,2.799,2.2,311.0,13.927,1.358,6205.0,4.194,1.05,-0.22
0,215.737826,0.6304,8.71,7.257,0.67,231.0,15.705,0.724,4889.0,4.574,0.718,-0.16
0,507.48249,1.1071,1.22,8.19,0.3,189.0,12.941,0.744,5227.0,4.541,0.701,-0.44
0,30.2111162,0.2272,4.44,4.202,269.29,1033.0,13.514,4.732,5132.0,3.321,1.71,-0.06
1,76.377855,0.2952,6.28,4.809,0.78,240.0,16.595,0.584,3869.0,4.674,0.587,0.21
0,55.249007325,0.2948,60.79,5.15147,14.25,496.0,14.925,1.012,6063.0,4.476,1.117,0.07
0,22.52907,0.1478,1.39,1.373,18.89,532.0,15.607,0.769,5284.0,4.594,0.855,-0.12
0,66.247851,0.4034,16.67,4.04,172.74,925.0,13.234,6.519,5214.0,3.109,1.996,-0.26
0,370.91308,1.006,1.74,17.655,1.18,266.0,13.648,1.054,5892.0,4.386,0.985,-0.06
0,7.41505161,0.1116,91.09,2.061,14853.21,2815.0,13.56,18.266,4989.0,2.442,3.366,0.07
0,2.742590902,0.0432,176.4,10.4143,3487.05,1960.0,16.267,1.705,7072.0,4.129,1.428,-0.16
0,216.453511,0.6583,2.91,3.321,1.34,274.0,15.638,0.878,5385.0,4.46,0.81,-0.12
0,11.0153889,0.0905,65.27,2.666,284.63,1047.0,14.333,1.678,5515.0,3.899,0.813,-0.62
0,231.521608,0.7316,1.96,2.819,1.34,274.0,14.821,0.872,5695.0,4.545,0.971,-0.02
0,180.890384,0.7029,2.47,1.901,12.58,480.0,13.61,1.683,7037.0,4.136,1.417,-0.16
0,60.0546149,0.3237,5.24,3.435,54.88,694.0,13.571,2.917,5242.0,3.606,1.253,-0.28
0,2.037453129,0.0338,136.3,5.43155,5752.74,2220.0,12.22,2.056,6456.0,3.906,1.244,-0.28
0,35.164087,0.2136,62.03,86.05,77.33,756.0,13.945,2.087,5485.0,3.82,1.049,-0.26
0,0.533000886,0.0124,40.94,1.54684,8170.3,2429.0,15.042,1.064,5934.0,4.331,0.885,-0.36
0,99.97889,0.4285,1.84,8.76,10.84,463.0,13.255,1.725,5229.0,3.985,1.048,0.42
0,374.71687,0.9756,5.56,52.986,1.06,259.0,14.012,1.009,5768.0,4.375,0.881,-0.22
0,42.070868,0.2242,1.82,1.293,11.43,469.0,14.887,0.938,5197.0,4.422,0.847,0.22
0,401.73243,1.0964,2.88,1.535,2.09,307.0,13.458,1.504,5938.0,4.12,1.086,0.04
0,428.1186,1.1457,2.18,6.56,1.09,260.0,15.26,1.031,6225.0,4.45,1.091,-0.12
0,37.3683802,0.2814,10.58,2.8,315.59,1075.0,12.362,6.422,5101.0,3.15,2.123,0.1
0,615.81928,1.4294,1.24,14.93,0.56,221.0,13.027,0.955,6120.0,4.489,1.024,-0.22
0,0.512581525,0.0105,42.41,2.54719,1339.86,1541.0,14.884,0.604,4612.0,4.648,0.591,-0.6
0,1.42796645,0.0248,39.76,12.8653,1700.47,1637.0,13.731,0.919,6099.0,4.511,1.0,-0.28
0,28.297207229,0.1765,54.15,3.94247,60.99,713.0,12.796,1.151,6327.0,4.277,0.914,-0.64
0,412.227551,1.3762,21.53,4.303,18.57,529.0,13.926,7.684,5079.0,2.977,2.042,-0.14
0,586.63177,1.2669,1.18,7.299,0.3,189.0,13.416,0.854,5228.0,4.471,0.787,-0.06
0,364.95068,0.9211,3.69,0.636,0.8,241.0,12.975,0.884,5574.0,4.438,0.782,-0.36
0,438.00974,0.9936,0.73,11.46,0.36,197.0,11.504,0.717,5260.0,4.56,0.68,-0.58
0,3.479508244,0.0525,444.46,3.9097,23775.98,3167.0,10.565,12.623,4630.0,2.437,1.588,-0.06
0,406.29695,1.1202,1.85,5.32,2.31,315.0,12.011,1.566,6031.0,4.103,1.132,0.06
0,3.34465934,0.0442,1.17,10.796,1396.11,1559.0,13.596,1.551,5966.0,4.069,1.028,-0.16
0,513.14417,1.2214,1.3,14.13,0.45,208.0,14.334,0.837,5709.0,4.557,0.92,-0.18
0,13.0366377,0.1102,2.23,3.184,283.97,1047.0,13.543,1.677,6084.0,4.009,1.046,-0.28
0,270.98477,1.0503,11761.1,6.718,29.44,594.0,14.977,1.555,11068.0,4.377,2.102,-0.5
0,2.74703312,0.0486,61.97,2.655,17132.06,2917.0,12.597,3.134,8237.0,3.753,2.032,-0.14
0,0.864651455,0.0175,0.69,3.461,2062.08,1720.0,14.901,0.851,5587.0,4.556,0.952,0.0
0,25.4805211,0.1724,1.25,10.701,44.67,659.0,13.181,0.986,6250.0,4.472,1.052,-0.26
0,512.11636,1.2129,1.47,9.557,0.36,198.0,13.8,0.812,5492.0,4.576,0.911,-0.08
0,348.61891,0.9721,2.4,3.567,0.97,253.0,15.306,0.914,5911.0,4.519,1.006,-0.1
0,368.70839,0.9922,2.87,6.08,1.21,267.0,15.417,0.887,6409.0,4.523,0.956,-0.72
0,7.1091096,0.0701,1.08,10.67,126.12,855.0,15.71,0.82,5665.0,4.568,0.916,-0.2
0,397.3958488,1.0394,64.56,6.1014,1.45,280.0,14.857,1.362,5544.0,4.146,0.946,0.1
1,62.134919,0.3875,6.71,8.711,172.96,925.0,13.435,4.912,5889.0,3.358,2.006,0.28
0,1.667482003,0.027,15.15,1.5931,26549.71,3257.0,12.882,6.72,4678.0,2.756,0.94,-0.1
0,5.29730786,0.0596,1.49,4.02,281.21,1044.0,10.25,1.0,5780.0,4.438,1.0,0.0
0,77.395279,0.3712,6.16,5.26,41.24,646.0,13.774,2.995,5158.0,3.541,1.137,-0.32
0,612.882452,1.4314,2.42,2.024,0.53,217.0,14.453,0.956,6029.0,4.494,1.04,-0.1
0,11.03571773,0.0938,70.42,5.62958,227.54,991.0,14.916,1.23,6201.0,4.213,0.9,-0.58
0,42.093314,0.2141,2.19,4.649,6.47,407.0,16.523,0.763,4885.0,4.541,0.738,-0.02
0,339.18109,0.9729,1.7,5.34,2.88,332.0,12.637,1.344,6407.0,4.209,1.065,-0.3
0,3.55650976,0.0562,283.93,12.7364,7238.22,2353.0,11.882,2.433,8105.0,3.937,1.868,-0.2
0,25.285232337,0.17,69.68,4.76313,70.73,740.0,12.138,1.136,6486.0,4.337,1.021,-0.46
0,1.23138339,0.023,0.82,3.943,1746.21,1648.0,14.804,0.958,5791.0,4.505,1.071,0.21
0,7.2269859,0.0616,0.79,14.241,31.23,603.0,14.941,0.609,4347.0,4.645,0.597,-0.34
0,0.762724045,0.0155,41.02,1.98818,2827.5,1860.0,14.5,0.976,5313.0,4.39,0.854,0.14
0,362.49906,0.9847,2.51,12.17,1.4,277.0,15.259,1.065,6043.0,4.369,0.968,-0.24
0,190.65896,0.6264,2.54,35.472,1.46,281.0,15.043,0.835,5508.0,4.549,0.9,-0.06
1,509.997402,1.1218,2.62,8.481,0.26,182.0,14.15,0.756,5037.0,4.54,0.724,-0.2
0,1.50650036,0.0258,0.81,2.762,2520.53,1809.0,13.912,1.126,6201.0,4.336,0.998,-0.24
1,374.878133,1.0525,4.27,10.556,1.49,282.0,14.508,1.354,5636.0,4.218,1.103,0.42
0,5.2362026,0.0637,75.83,3.148,853.62,1378.0,14.786,1.631,6176.0,4.112,1.255,0.04
0,95.254421,0.4239,2.2,3.379,6.89,413.0,15.833,1.012,6063.0,4.476,1.117,0.07
1,425.483539,1.1546,3.2,17.856,0.89,248.0,15.807,1.022,5977.0,4.473,1.133,0.21
0,7.863361238,0.0769,22.7,3.42771,294.86,1057.0,12.524,1.4,5615.0,4.136,0.976,0.1
0,0.745086745,0.0151,1.29,4.29,1775.23,1654.0,15.489,0.75,5325.0,4.607,0.84,-0.22
1,6.10968225,0.0596,0.79,5.735,337.78,1093.0,13.328,1.009,6024.0,4.309,0.756,-0.88
0,11.8045536,0.0947,0.94,3.195,44.76,660.0,14.274,0.857,4971.0,4.482,0.813,0.28
0,3.1748772,0.0415,8.8,7.089,933.1,1410.0,14.395,1.619,5116.0,3.994,0.944,0.22
0,371.18648,1.0309,2.06,19.929,1.68,291.0,13.937,1.152,6231.0,4.34,1.054,-0.1
0,10.90962154,0.0896,149.1,17.8024,381.27,1127.0,14.096,2.064,5323.0,3.714,0.804,-0.76
0,27.0779813,0.162,2.03,138.54,29.98,597.0,14.17,0.85,5906.0,4.467,0.773,-0.76
0,1.827660875,0.0304,42.1,3.986,1811.72,1664.0,14.268,1.072,6352.0,4.427,1.118,-0.16
0,376.554588,1.0227,2.0,3.182,0.88,247.0,14.694,0.913,5926.0,4.519,1.004,-0.12
0,538.4263,1.3552,3.2,12.751,2.53,322.0,12.099,2.028,5962.0,3.882,1.143,-0.2
0,78.4286313,0.3593,85.77,3.7368,7.74,425.0,15.069,1.0,5780.0,4.438,1.0,0.0
0,2.53021,0.0354,41.44,21.79,1338.82,1543.0,12.294,1.296,5780.0,4.178,0.924,-0.16
0,2.249000963,0.0358,59.61,9.6022,4838.14,2126.0,12.502,2.293,6025.0,3.8,1.209,-0.28
0,432.074696,1.0423,2.39,4.763,0.32,193.0,15.214,0.739,5183.0,4.608,0.818,-0.18
0,460.77905,1.3221,4.24,15.541,5.32,387.0,13.462,2.717,6126.0,3.731,1.449,0.02
0,3.21318517,0.0454,8.24,15.47,2017.35,1710.0,12.52,1.513,6712.0,4.159,1.206,-0.38
0,1.20608769,0.0224,44.46,2.2272,3353.78,1941.0,14.252,1.355,5657.0,4.186,1.028,0.24
0,613.82905,1.5457,2.85,18.18,2.1,307.0,13.016,2.357,5636.0,3.809,1.305,0.12
0,476.80454,1.1453,1.12,10.65,0.63,227.0,13.879,0.901,5806.0,4.473,0.881,-0.3
1,4.09513876,0.0511,1.75,2.462,374.3,1122.0,15.524,0.963,5858.0,4.495,1.056,0.1
0,0.779615874,0.0164,0.83,3.932,2735.51,1847.0,15.292,0.863,5764.0,4.548,0.959,-0.12
0,224.469892,0.7093,2.35,2.952,2.58,323.0,14.918,1.091,5911.0,4.337,0.944,-0.18
0,113.556471,0.4481,6.76,2.383,42.48,651.0,13.316,4.164,4842.0,3.167,0.93,-0.14
0,208.02789,0.5867,1.04,10.82,0.35,196.0,14.487,0.632,4285.0,4.63,0.622,-0.14
0,308.024953,0.8409,3.55,2.665,3.35,345.0,11.879,1.887,5220.0,3.808,0.835,-0.46
0,1.33261458,0.0215,3.65,5.161,505.52,1208.0,17.511,0.76,4611.0,4.551,0.748,0.28
0,105.895315,0.4045,2.69,2.581,2.58,323.0,15.979,0.781,5271.0,4.548,0.786,-0.2
0,61.224558,0.3244,2.76,4.103,17.89,525.0,15.873,1.14,6343.0,4.408,1.213,0.07
0,28.507877538,0.1841,27.79,3.13331,33.32,613.0,14.876,0.945,6131.0,4.497,1.023,-0.24
0,444.46522,1.0697,30.17,0.767,0.3,189.0,15.466,0.746,5134.0,4.609,0.836,-0.1
0,8.48039,0.0848,1.23,6.134,208.42,969.0,14.863,1.067,6193.0,4.434,1.127,0.0
0,72.0153825,0.4152,6.94,2.548,88.86,783.0,11.888,5.032,5099.0,3.299,1.836,0.07
0,21.12752693,0.1763,20.93,2.253,7200.22,2349.0,8.789,30.882,4024.0,1.672,1.636,0.34
0,23.9341825,0.145,1.03,1.607,8.27,432.0,14.869,0.715,4415.0,4.58,0.708,0.24
0,87.775799,0.3746,2.44,1.862,6.61,409.0,15.429,1.025,5604.0,4.375,0.909,0.02
0,35.882272887,0.2052,35.21,3.95004,16.3,512.0,14.295,0.812,5840.0,4.57,0.898,-0.38
0,8.780603773,0.0812,52.34,3.16989,85.17,775.0,15.674,0.832,5487.0,4.563,0.924,0.0
1,224.150923,0.6762,2.41,12.455,4.4,369.0,13.093,1.286,6072.0,4.133,0.818,-0.76
0,551.49832,1.3067,4.89,40.92,0.51,215.0,15.536,0.887,5926.0,4.532,0.978,-0.2
0,351.2878737,0.9771,38.47,11.2066,0.96,252.0,15.703,0.914,5911.0,4.519,1.006,-0.1
0,124.091252,0.4619,1.3,2.172,2.04,305.0,14.152,0.792,5275.0,4.571,0.852,-0.04
0,212.771978,0.6458,2.84,2.115,1.0,255.0,15.788,0.824,5122.0,4.505,0.793,0.02
0,18.0766788,0.1351,19.47,3.06,54.73,694.0,16.667,1.0,5780.0,4.438,1.0,0.0
0,1.33255577,0.0223,0.97,4.282,961.41,1420.0,15.916,0.881,5122.0,4.469,0.835,0.21
0,1.33259275,0.0241,0.97,4.014,1983.27,1703.0,15.3,0.967,6091.0,4.487,1.045,-0.14
0,36.6092739,0.2708,52.42,1.835,1640.55,1623.0,13.823,16.114,4770.0,2.319,1.973,-0.34
0,0.812592362,0.0191,25.84,1.5646,16928.43,2912.0,14.235,1.64,7117.0,4.153,1.398,-0.22
0,81.871309,0.3783,1.12,1.606,12.59,480.0,12.869,1.115,6343.0,4.375,1.069,-0.16
0,0.566805859,0.0146,1.25,3.835,15850.69,2858.0,13.857,1.494,6413.0,4.203,1.299,0.12
0,520.58269,1.3069,1.94,2.264,0.83,244.0,14.027,1.033,6210.0,4.45,1.093,-0.1
0,0.718643659,0.0155,50.85,2.51246,3813.75,2002.0,15.121,0.934,5853.0,4.483,0.967,-0.12
0,17.946328114,0.1282,66.65,8.15905,120.63,845.0,14.933,1.722,5228.0,3.906,0.872,-0.24
0,204.818268,0.7609,5.18,1.93,17.9,525.0,11.784,2.93,6060.0,3.65,1.401,-0.28
0,23.81490574,0.1507,63.1,1.9948,121.57,847.0,14.488,1.89,5421.0,3.79,0.803,-0.76
0,1.3274511,0.02,0.66,3.465,243.87,1009.0,15.158,0.61,4137.0,4.646,0.601,-0.1
0,209.238576,0.6992,1.43,2.245,3.72,354.0,13.564,1.135,6302.0,4.345,1.034,-0.2
0,1.166835206,0.0279,96.28,2.17596,33728.08,3457.0,14.99,2.123,8982.0,4.111,2.122,0.07
0,4.99471597,0.0653,2.2,3.44,2836.06,1861.0,13.352,2.83,6409.0,3.706,1.485,-0.14
0,27.659607786,0.1692,50.7,4.16321,14.66,499.0,14.706,0.768,5310.0,4.593,0.849,-0.14
0,476.727302,1.3199,23.42,9.327,18.64,530.0,13.587,7.417,5068.0,2.827,1.347,-0.62
0,22.0495604,0.1685,1.9,3.428,163.51,912.0,13.454,1.548,6821.0,4.176,1.321,-0.22
0,574.69029,1.2394,1.26,4.269,0.31,191.0,13.873,0.764,5503.0,4.557,0.768,-0.46
0,280.1604956,0.8057,19.25,2.8637,0.74,237.0,15.884,0.799,5387.0,4.581,0.892,-0.06
0,370.46262,1.0335,2.03,9.541,1.53,284.0,13.84,1.08,6295.0,4.401,1.065,-0.16
0,116.301793,0.4541,2.18,2.253,3.01,336.0,15.503,0.842,5593.0,4.552,0.92,-0.08
0,480.19416,1.203,1.79,10.76,0.72,235.0,14.382,0.923,6072.0,4.51,1.005,-0.24
0,368.49828,0.9155,1.86,14.903,0.5,214.0,14.697,0.783,5255.0,4.527,0.754,-0.26
0,6.993576155,0.0803,101.15,21.2695,1569.11,1605.0,12.594,2.467,6565.0,3.803,1.414,-0.2
0,1.811461128,0.0367,373.77,8.42343,33024.44,3438.0,13.947,3.034,8572.0,3.776,2.009,-0.2
0,2.17491508,0.0364,193.73,8.4418,3847.36,2009.0,14.281,1.636,6792.0,4.143,1.364,-0.14
0,24.5002702,0.1419,0.73,4.079,6.61,409.0,13.511,0.597,4519.0,4.688,0.641,-0.42
0,114.734287,0.4069,1.1,3.724,1.82,296.0,14.259,0.71,5083.0,4.569,0.68,-0.44
0,1.340649911,0.0237,127.25,5.0912,3824.87,2004.0,14.558,1.222,6332.0,4.26,0.991,-0.42
0,30.69537638,0.2027,19.39,5.6634,45.29,662.0,15.496,1.192,6185.0,4.356,1.179,0.12
0,30.69533113,0.185,69.4,5.94855,69.65,737.0,12.508,1.286,6335.0,4.171,0.894,-0.74
0,49.873958,0.2261,1.5,1.351,4.26,366.0,15.518,0.629,4979.0,4.632,0.618,-0.76
0,407.97623,1.3498,4.63,14.69,14.53,498.0,12.234,2.968,7612.0,3.787,1.969,-0.08
0,6.279888981,0.0831,196.78,5.5086,3281.24,1931.0,13.285,6.222,5057.0,3.137,1.936,0.0
0,519.80221867,1.2124,40.88,14.9678,0.51,216.0,12.651,1.03,5310.0,4.356,0.879,0.24
0,48.9200563,0.243,1.71,2.295,10.22,456.0,14.981,0.899,5375.0,4.433,0.8,-0.12
1,469.61309,1.117,3.24,13.709,0.37,200.0,15.696,0.763,5474.0,4.598,0.847,-0.28
0,583.73632,1.4277,2.65,15.75,1.19,266.0,14.495,1.442,6003.0,4.176,1.139,0.12
0,502.658,0.9719,0.69,19.51,0.04,116.0,13.676,0.473,3754.0,4.773,0.483,-0.2
0,243.954706,0.7299,1.35,2.562,1.03,257.0,14.43,0.794,5578.0,4.578,0.87,-0.24
0,12.71368909,0.1014,1.09,1.875,56.78,700.0,15.127,0.782,5715.0,4.586,0.872,-0.4
0,1.391716834,0.0234,36.19,1.421,1150147.99,8346.0,13.71,59.684,3749.0,0.833,0.885,-0.26
0,70.516233809,0.3065,52.74,4.09296,5.47,390.0,15.284,0.789,5511.0,4.531,0.773,-0.42
0,2.645596805,0.0437,167.05,2.9095,8539.63,2452.0,12.375,5.443,4980.0,3.167,1.589,-0.02
0,274.553579,0.8227,1.66,5.95,2.55,322.0,13.715,1.118,6267.0,4.334,0.981,-0.36
0,1.80774253,0.0278,5.29,2.637,2606.24,1822.0,15.651,1.779,5164.0,3.88,0.876,-0.22
0,28.7369766,0.1798,1.95,1.586,21.64,550.0,15.642,0.854,5722.0,4.547,0.937,-0.14
0,2.45649061,0.0333,14.14,2.844,33039.62,3440.0,10.45,8.531,4870.0,2.486,0.812,-0.78
0,457.513348,1.4802,25.18,5.763,16.21,512.0,13.853,7.821,5047.0,2.966,2.064,-0.08
0,323.77153,0.8795,1.44,17.57,0.52,216.0,14.458,0.784,5196.0,4.586,0.863,0.04
0,40.0389613,0.2139,0.95,1.711,16.85,517.0,13.699,0.903,5701.0,4.437,0.813,-0.38
0,22.571972634,0.1419,46.14,4.00349,34.24,617.0,15.45,0.871,5645.0,4.431,0.746,-0.54
0,1.018861199,0.0201,93.47,6.5005,9299.2,2505.0,14.039,1.672,6225.0,4.009,1.041,-0.4
0,80.519237,0.3759,1.08,4.044,12.11,476.0,12.725,1.119,6251.0,4.378,1.089,-0.06
0,149.356804,0.5907,2.92,15.415,23.18,560.0,13.825,2.203,6569.0,3.842,1.232,-0.48
0,2.79123954,0.0425,2.22,2.843,2322.96,1771.0,13.116,1.668,6407.0,4.111,1.311,0.0
0,44.637111,0.222,1.28,5.868,8.22,432.0,15.292,0.78,5222.0,4.518,0.73,-0.3
0,365.620697,0.9018,12.75,32.263,0.5,215.0,14.622,0.768,5273.0,4.531,0.73,-0.36
0,191.272501,0.6103,1.59,3.064,2.18,310.0,13.955,0.918,5727.0,4.43,0.827,-0.36
0,575.42002,1.3184,1.91,17.22,0.61,225.0,14.693,0.949,6025.0,4.448,0.922,-0.38
0,368.72715,0.9183,1.55,5.06,0.51,215.0,14.598,0.749,5401.0,4.569,0.76,-0.42
0,100.303613,0.4221,78.77,10.578,7.41,421.0,17.908,1.046,6060.0,4.397,0.994,-0.18
0,0.83620025,0.0174,65.64,3.7127,3299.29,1932.0,20.003,1.0,5780.0,4.438,1.0,0.0
0,616.34132,1.1794,2.11,12.724,0.07,131.0,15.894,0.588,4197.0,4.659,0.575,-0.32
0,390.40832,0.7839,0.63,7.916,0.04,115.0,13.974,0.4,3659.0,4.858,0.42,-0.3
0,191.528018,0.6436,1.32,2.342,2.95,334.0,13.337,1.009,6054.0,4.416,0.969,-0.26
0,386.59946,1.0523,1.89,3.305,1.06,259.0,14.79,0.963,6137.0,4.487,1.038,-0.2
0,15.4032765,0.1101,1.32,3.246,36.41,626.0,15.555,0.799,5272.0,4.508,0.751,-0.26
0,61.0011095,0.3262,2.55,1.049,19.57,536.0,15.227,1.171,6418.0,4.395,1.241,0.07
0,198.232389,0.6849,2.28,1.919,3.64,352.0,13.991,1.113,6263.0,4.382,1.084,-0.08
0,0.66062715,0.0154,26.13,4.56,6966.29,2327.0,14.162,1.075,6322.0,4.426,1.124,-0.12
0,456.5734,1.1533,7.88,5.465,6.88,413.0,13.731,4.042,5002.0,3.216,0.979,-0.36
0,601.13797,1.3967,1.81,15.26,0.99,254.0,13.17,1.388,5786.0,4.155,1.003,0.02
0,344.06248,1.2186,5.26,15.6,28.42,589.0,11.566,3.697,7664.0,3.611,2.039,-0.12
0,466.90824,1.0865,2.19,2.64,0.46,210.0,15.202,0.867,5340.0,4.456,0.783,-0.16
0,361.30991,1.1641,7.07,12.968,7.5,422.0,13.851,4.419,4911.0,3.354,1.608,0.3
0,199.4424134,0.6615,56.11,7.2533,3.32,344.0,14.372,1.17,5869.0,4.288,0.971,-0.08
0,31.59115876,0.1953,72.91,2.6431,88.84,783.0,13.687,2.295,5178.0,3.714,0.995,-0.3
0,356.99135,0.9483,2.47,17.03,0.78,240.0,15.684,0.913,5539.0,4.467,0.892,-0.02
0,96.120478,0.397,2.08,1.125,10.62,460.0,13.917,1.186,6038.0,4.245,0.902,-0.42
0,9.63647672,0.0994,2.02,2.999,565.04,1243.0,12.162,3.007,5125.0,3.631,1.411,0.1
0,45.680876,0.244,14.5,2.293,514.91,1215.0,13.409,7.917,4835.0,2.608,0.927,-0.52
0,43.169798,0.2338,1.47,9.686,33.77,615.0,13.158,1.292,5929.0,4.176,0.914,-0.32
0,322.544807,0.8613,0.68,11.236,0.55,219.0,11.697,0.741,5359.0,4.611,0.823,-0.28
0,22.57494749,0.1673,49.49,36.756,129.25,860.0,11.612,1.468,6581.0,4.192,1.23,-0.22
0,85.5692223,0.3798,6.85,4.954,19.51,536.0,13.982,1.951,5361.0,3.856,0.997,-0.2
0,422.255426,1.1357,5.09,4.974,1.39,277.0,15.17,1.139,6273.0,4.364,1.092,-0.06
0,471.39698,1.2155,1.87,10.714,1.16,265.0,13.731,1.008,6587.0,4.463,1.078,-0.5
0,436.42852,1.1288,1.26,13.8,0.86,245.0,13.298,0.971,5997.0,4.466,1.004,-0.14
0,64.713168094,0.3106,62.03,5.69869,12.8,482.0,13.882,0.974,6175.0,4.44,0.952,-0.42
0,1.036592136,0.0231,293.01,2.296,73013.77,4194.0,11.449,8.747,4884.0,2.737,1.522,-0.28
0,371.54879,0.9599,1.13,9.841,0.66,230.0,12.235,0.954,5225.0,4.41,0.853,0.22
0,226.499243,0.6692,0.89,1.328,0.86,245.0,12.059,0.798,5093.0,4.525,0.777,-0.04
0,2.61594288,0.0386,0.92,6.45,831.27,1370.0,15.367,1.012,6063.0,4.476,1.117,0.07
0,1.686009643,0.0275,1.81,1.1818,1024.99,1442.0,14.391,0.88,5783.0,4.539,0.977,-0.08
0,344.961485,0.8588,1.61,3.023,0.66,230.0,15.023,0.775,5481.0,4.51,0.709,-0.6
0,163.820347,0.5557,2.59,1.331,0.93,251.0,15.001,0.771,4822.0,4.594,0.851,0.4
0,151.577009,0.6083,3.67,2.59,14.96,502.0,13.965,1.674,6854.0,4.106,1.308,-0.32
1,259.34304,0.9302,6.04,16.04,9.65,449.0,14.759,3.204,5490.0,3.629,1.592,0.24
0,8.34410791,0.0834,1.75,1.606,229.93,993.0,15.067,1.058,6321.0,4.434,1.108,-0.16
0,2.709570339,0.0435,223.75,5.57527,8211.89,2427.0,13.368,5.208,5030.0,3.18,1.498,-0.16
0,0.855294909,0.0176,49.03,2.89112,4916.23,2137.0,13.683,1.207,5846.0,4.27,0.988,-0.02
0,350.609298,1.047,3.88,1.621,6.37,405.0,13.329,1.992,6658.0,3.934,1.244,-0.38
0,452.40428,1.1753,1.58,17.2,1.01,256.0,13.752,1.029,6195.0,4.437,1.051,-0.14
0,0.699985822,0.0143,46.27,3.02633,1761.47,1653.0,15.667,0.724,5264.0,4.617,0.807,-0.3
0,35.8726918,0.2961,62.51,4.402,1837.31,1670.0,13.375,15.369,5254.0,2.494,2.687,-0.5
1,9.8788502,0.0932,2.64,2.951,238.98,1003.0,14.496,1.148,6477.0,4.361,1.102,-0.26
